timestamp,price,market_cap,volume
2024-10-09 00:00:00,0.26105061844862887,0.18659869781074956,0.11896544203249199
2024-10-10 00:00:00,0.24046028191540236,0.1674267744832102,0.10068196990453221
2024-10-11 00:00:00,0.251266158007882,0.17731800347530047,0.0836693046285874
2024-10-12 00:00:00,0.2810919625723546,0.2055604884267107,0.07420020188688856
2024-10-13 00:00:00,0.2915120816540814,0.2154884642601963,0.06411408611552466
2024-10-14 00:00:00,0.27703423152507256,0.2021900298961684,0.036569769462868135
2024-10-15 00:00:00,0.3357637116446782,0.25856998746088833,0.1747145663835002
2024-10-16 00:00:00,0.34506175955828045,0.2672736267918673,0.2796802932878328
2024-10-17 00:00:00,0.32220745642066906,0.24386349554450903,0.13396236933897504
2024-10-18 00:00:00,0.2863555331557369,0.21212046466157852,0.08194848324107476
2024-10-19 00:00:00,0.3187049643821377,0.24322048919350026,0.09731035991243508
2024-10-20 00:00:00,0.35509053541310076,0.2768790115897456,0.12138483597746214
2024-10-21 00:00:00,0.3907087636524412,0.31027950801327286,0.12258818693543988
2024-10-22 00:00:00,0.33898807275409404,0.2621011654911455,0.14506932647024406
2024-10-23 00:00:00,0.3231020868974769,0.2482102551060038,0.12276647569377397
2024-10-24 00:00:00,0.29226742511115533,0.21934968427792045,0.12456957670823243
2024-10-25 00:00:00,0.291111117067003,0.2181750632787839,0.10274093809437429
2024-10-26 00:00:00,0.22853420533318125,0.16009897587236177,0.23656492333635704
2024-10-27 00:00:00,0.24256131707615858,0.1742401111931543,0.11923606735708558
2024-10-28 00:00:00,0.2680252792402863,0.19798665946933525,0.06661391780631912
2024-10-29 00:00:00,0.26953995176261947,0.19979670308983055,0.1782877061997018
2024-10-30 00:00:00,0.2874394640351895,0.21488770781049837,0.22598090298718126
2024-10-31 00:00:00,0.2869092434859638,0.21735846666229552,0.15920705225053133
2024-11-01 00:00:00,0.22178828467307887,0.15701364027392228,0.2251396460951422
2024-11-02 00:00:00,0.207997714495742,0.1434417450866724,0.20427663061197404
2024-11-03 00:00:00,0.2064231724512885,0.1419295810972877,0.0734277635937168
2024-11-04 00:00:00,0.1763792892429038,0.11531393197314976,0.21509986412907234
2024-11-05 00:00:00,0.16385984666145037,0.10238149092021853,0.10253080494618574
2024-11-06 00:00:00,0.19305519255722914,0.1307604309759488,0.12358700007941781
2024-11-07 00:00:00,0.26673958380068796,0.20048927795444682,0.4926805277883194
2024-11-08 00:00:00,0.27919331848473006,0.21164605964796201,0.3224459696483033
2024-11-09 00:00:00,0.32652431342189925,0.2572098038861049,0.5656433757503917
2024-11-10 00:00:00,0.4048954594658488,0.3332818524103368,0.38292109440366284
2024-11-15 00:00:00,0.44688426580807217,0.3688172658350398,0.7739542989331976
2024-11-16 00:00:00,0.5499531679985045,0.46967722384345223,0.697618307731204
2024-11-20 00:00:00,0.7333665586777051,0.6440990040351903,0.6686231194329987
2024-11-21 00:00:00,0.7160136439377142,0.6291077149851566,1.0
2024-12-31 00:00:00,0.9813353149806986,0.9766862853387491,0.4418432188759833
2025-01-01 00:00:00,0.9669470119142488,0.9644669803263938,0.2370219078847322
2025-01-09 00:00:00,1.0,1.0,0.6766541120020886
2025-01-10 00:00:00,0.9434293968269579,0.9413502995589723,0.40541327743252686
2025-01-11 00:00:00,0.9935170244377934,0.9909338909652977,0.37357103445509543
2025-01-12 00:00:00,0.9951551099598718,0.9935330296363384,0.1298792532188084
2025-01-13 00:00:00,0.9623578558643743,0.9594288502334584,0.09062016569588635
2025-01-14 00:00:00,0.899035173163265,0.8958694654097065,0.5198283678383274
2025-01-15 00:00:00,0.9727556852498228,0.9687366476382652,0.2099756758593242
2025-01-20 00:00:00,0.8552318340172166,0.8574151953827064,0.8813137012509107
2025-01-22 00:00:00,0.9690715055955631,0.9643064793301873,0.44774026472324857
2025-01-23 00:00:00,0.9093112455668141,0.9079724174695777,0.21391317591855546
2025-01-24 00:00:00,0.887546290388297,0.8858878020381783,0.30295795947969806
2025-01-25 00:00:00,0.8756321540155453,0.8715052486650664,0.19077520278967292
2025-01-26 00:00:00,0.8815806871722037,0.8806443504107481,0.09854076881506205
2025-01-27 00:00:00,0.8370118916036456,0.835735474196721,0.11148448499784464
2025-01-28 00:00:00,0.7706141079128824,0.7668150434791127,0.6083924251014873
2025-01-29 00:00:00,0.6928642152457977,0.6907048994738102,0.1908575198202394
2025-01-30 00:00:00,0.7251368204629273,0.7247445188844105,0.23660314799240373
2025-01-31 00:00:00,0.8242207801963425,0.8246742222609224,0.20053001885224042
2025-02-01 00:00:00,0.8761463736803236,0.8733010964095048,0.4336401007157019
2025-02-02 00:00:00,0.7682135711099035,0.7712094148777734,0.27781211987524945
2025-02-03 00:00:00,0.5454101097172163,0.5378352644262335,0.798157872901634
2025-02-05 00:00:00,0.4411954272596682,0.4368787724556146,0.6343604751821442
2025-02-06 00:00:00,0.42614676657365436,0.42488455069474174,0.21858984619976457
2025-02-07 00:00:00,0.36949393176790035,0.3658192072494705,0.1921490794253206
2025-02-08 00:00:00,0.39638080087471306,0.3932184512495073,0.3929239307492669
2025-02-09 00:00:00,0.44153252233588225,0.44089103440908717,0.13782405607118703
2025-02-10 00:00:00,0.4472731817903576,0.44598647893981036,0.2215840503896207
2025-02-11 00:00:00,0.46583722944885164,0.4646164524016091,0.21268163637309134
2025-02-12 00:00:00,0.45852781045507285,0.4572777062140675,0.31558033546706554
2025-02-13 00:00:00,0.5757650442940941,0.5733980551451999,0.5743773938839613
2025-02-14 00:00:00,0.5473103116468548,0.5457888190898138,0.22718807854789325
